album_index,album_id,album_name
2932,1bCBZ8LedqwVYOLDLrRbbY,True 2 Myself
3027,3feYPmyPH7tqh1ZfsU0D0i,Burn Out (feat. Dewain Whitmore)
3028,55jET4vDioHHd7ztX7OX3h,Blind Melon
3054,05WTBdwkHAqk5Mg68ugD7L,5AM (Expanded Edition)
3055,2Hjcfw8zHN4dJDZJGOzLd6,MONTERO (Call Me By Your Name)
3056,7dfPqXck6BB9wpThrVYBss,Leave The Door Open
3061,5Jk2ROWL8a4RxmFNiT8pvA,Ella No Es Tuya (Remix)
3062,28Yv9BE6ZI6dccK0sxbEq4,Best Friend (feat. Doja Cat)
3157,6MEv8dNtVbKDW1WG4Hk6WZ,Homesick
